MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price
2.5122,45.0,4.75,1.062,1437.0,2.969,37.76,-122.16,95500
1.5625,38.0,5.0975,1.2946,1516.0,3.1452,37.75,-122.16,91700
3.1587,47.0,5.3946,1.1405,597.0,3.227,37.75,-122.17,100400
1.8426,40.0,4.9269,1.0029,949.0,2.7749,37.76,-122.17,94800
4.6696,46.0,6.0497,1.0166,881.0,2.9172,37.76,-122.16,164300
2.4598,36.0,5.3584,1.106,1438.0,2.7707,37.76,-122.16,155500
6.0749,39.0,6.7519,1.0593,763.0,2.8259,37.76,-122.15,196900
4.8304,27.0,6.2789,1.0282,1297.0,3.6535,37.77,-122.14,279100
5.5701,34.0,7.1706,1.0948,545.0,2.5829,37.76,-122.14,252800
5.37,26.0,6.1276,0.9212,1222.0,2.2927,37.76,-122.13,275400
6.86,33.0,8.2603,1.1918,808.0,3.6895,37.75,-122.12,250000
7.6923,28.0,7.2844,1.0183,329.0,3.0183,37.75,-122.12,329800
4.0313,36.0,6.3303,0.9633,299.0,2.7431,37.75,-122.14,195500
6.8323,33.0,6.604,0.9901,579.0,2.8663,37.75,-122.14,255900
4.975,30.0,8.28,1.08,137.0,2.74,37.75,-122.13,311100
5.3602,36.0,8.2581,1.0,229.0,2.4624,37.75,-122.13,330000
5.0,41.0,6.7901,1.0278,1476.0,2.2778,37.74,-122.13,248900
2.925,46.0,6.1948,1.0455,429.0,2.7857,37.75,-122.16,142900
3.8913,40.0,5.6667,1.0039,849.0,3.3294,37.75,-122.15,126300
3.225,44.0,5.855,1.2054,946.0,2.858,37.75,-122.15,135800
3.1458,41.0,4.4817,0.9319,571.0,2.9895,37.74,-122.15,130600
2.537,24.0,4.6373,1.1762,1137.0,2.9456,37.75,-122.16,107900
2.5568,44.0,4.5704,0.9704,378.0,2.8,37.75,-122.16,111100
3.5083,43.0,5.0846,1.011,853.0,3.136,37.74,-122.15,122000
3.3125,49.0,4.6986,0.9823,764.0,2.7092,37.74,-122.15,118000
1.8235,40.0,4.7011,1.1264,928.0,3.5556,37.75,-122.16,95200
3.8047,35.0,5.015,1.0526,406.0,3.0526,37.75,-122.16,94300
2.2917,34.0,4.3679,1.0036,824.0,2.9429,37.74,-122.17,92500
2.4962,37.0,5.3243,1.1081,835.0,3.2239,37.75,-122.17,91800
4.0417,43.0,5.2,1.0169,826.0,2.8,37.74,-122.16,109400
3.4844,46.0,4.8768,0.8578,567.0,2.6872,37.74,-122.16,129500
4.1458,52.0,5.3542,1.0208,355.0,2.4653,37.74,-122.16,143400
2.625,47.0,4.9639,1.3434,533.0,3.2108,37.74,-122.16,98200
2.0227,44.0,5.1023,1.1116,609.0,2.8326,37.74,-122.16,103100
3.3333,49.0,5.4364,1.0085,576.0,2.4407,37.9,-122.29,276800
5.338,52.0,5.6084,0.9196,594.0,2.0769,37.9,-122.29,270900
3.4732,52.0,5.9629,1.1194,870.0,2.3077,37.89,-122.29,246200
3.5125,38.0,4.446,1.0255,1027.0,2.0177,37.9,-122.3,224200
3.1375,52.0,4.819,1.0706,693.0,2.1258,37.89,-122.29,229100
2.8036,46.0,4.0533,1.072,815.0,2.1733,37.89,-122.3,211600
4.5824,15.0,4.4354,1.0576,2420.0,2.1117,37.9,-122.3,256100
3.0208,36.0,3.9022,1.0616,518.0,1.8768,37.89,-122.3,206300
4.0875,52.0,4.5382,1.0291,620.0,2.2545,37.89,-122.3,221300
4.5268,42.0,5.0451,1.094,551.0,2.0714,37.89,-122.33,207400
1.7375,37.0,3.3128,1.0065,2556.0,2.7662,37.88,-122.34,350000
3.1795,52.0,4.556,1.0029,1498.0,2.1523,37.89,-122.29,218200
3.8672,50.0,5.3348,1.1498,523.0,2.304,37.88,-122.29,216700
5.1675,52.0,6.3987,1.1438,374.0,2.4444,37.89,-122.29,270600
5.1696,52.0,6.1159,1.0243,1004.0,2.7062,37.89,-122.29,261400
4.2614,52.0,5.521,0.994,769.0,2.3024,37.88,-122.28,261300
5.0551,52.0,5.1489,0.9953,940.0,2.2222,37.89,-122.29,232200
5.6228,42.0,6.4453,1.0703,645.0,2.5195,37.9,-122.27,375400
7.8864,52.0,6.691,0.9688,705.0,2.4479,37.9,-122.26,357300
7.9556,52.0,7.56,0.9927,684.0,2.4873,37.9,-122.27,374400
6.174,52.0,7.6398,1.0169,572.0,2.4237,37.9,-122.27,358800
6.9414,52.0,8.0672,1.0672,671.0,2.6522,37.9,-122.27,417500
8.8342,52.0,8.3452,1.0219,975.0,2.6712,37.89,-122.27,430500
7.1754,52.0,7.4295,1.0513,779.0,2.4968,37.9,-122.28,362900
10.0825,52.0,8.209,1.0246,658.0,2.6967,37.9,-122.28,397000
4.9083,52.0,6.7493,0.9791,819.0,2.4448,37.9,-122.28,346800
5.7912,52.0,7.2917,1.006,412.0,2.4524,37.89,-122.28,327100
4.5893,52.0,6.2737,1.1057,835.0,2.2629,37.89,-122.28,290100
5.4171,52.0,6.7647,1.0752,722.0,2.3595,37.89,-122.28,292000
4.125,52.0,5.3717,0.9713,1085.0,2.2279,37.89,-122.28,270900
7.266,52.0,7.4366,1.031,973.0,2.7408,37.89,-122.27,371100
5.3989,52.0,7.2721,1.0772,723.0,2.6581,37.89,-122.27,335600
7.8336,37.0,6.1326,0.9254,903.0,2.4945,37.9,-122.26,371300
6.1593,41.0,6.2155,1.0773,356.0,1.9669,37.89,-122.25,344000
6.381,52.0,6.6623,1.0693,1005.0,2.1753,37.89,-122.26,342200
6.6828,52.0,7.3532,1.0536,1205.0,2.3909,37.89,-122.26,370900
7.5385,37.0,6.6667,1.0156,987.0,2.1933,37.89,-122.25,350000
6.7138,42.0,6.3906,1.0268,1031.0,2.3013,37.89,-122.25,368600
6.2425,52.0,6.3144,1.0322,894.0,2.2129,37.88,-122.26,391800
5.7979,52.0,5.9814,1.0875,823.0,2.183,37.88,-122.26,415300
4.2813,52.0,5.4106,1.0435,1232.0,1.9839,37.88,-122.27,284900
3.5417,52.0,4.6131,1.0654,669.0,1.8229,37.88,-122.27,287500
3.0132,44.0,4.0945,1.0764,989.0,1.7982,37.88,-122.27,272900
4.1429,52.0,5.3772,1.0582,1058.0,2.2802,37.88,-122.28,259600
4.1912,52.0,5.7633,0.9662,506.0,2.4444,37.88,-122.28,254500
3.9167,52.0,5.3761,0.9862,489.0,2.2431,37.88,-122.28,235600
3.8897,52.0,5.5644,1.0928,824.0,2.1237,37.88,-122.29,218400
3.1065,48.0,4.9789,1.0316,1034.0,2.1768,37.88,-122.29,229200
2.9926,46.0,4.4588,1.04,920.0,2.1647,37.88,-122.29,192100
3.556,52.0,4.3421,1.0395,841.0,2.2132,37.88,-122.29,179300
1.475,45.0,3.3066,1.0657,749.0,5.4672,37.88,-122.3,187500
1.6971,52.0,4.1735,0.9898,208.0,2.1224,37.88,-122.3,138800
2.1705,10.0,5.03,1.18,228.0,2.28,37.87,-122.3,150000
2.75,50.0,3.8984,0.9922,287.0,2.2422,37.86,-122.3,140600
2.5682,52.0,4.5,1.1226,218.0,2.0566,37.85,-122.29,120000
2.9,46.0,4.6394,1.0592,854.0,2.4056,37.88,-122.3,144800
2.2208,52.0,4.5658,1.095,1695.0,2.4781,37.87,-122.3,144800
3.2344,52.0,5.564,1.093,403.0,2.343,37.88,-122.28,245500
3.5156,52.0,4.4962,1.0076,288.0,2.1985,37.87,-122.28,200000
1.9805,49.0,3.8887,1.0518,963.0,1.8484,37.87,-122.28,173700
2.6684,50.0,3.5446,1.0388,1129.0,2.188,37.87,-122.29,185600
3.875,52.0,4.3873,0.9706,386.0,1.8922,37.87,-122.29,182600
3.006,52.0,4.702,1.0246,811.0,1.9975,37.88,-122.28,227900
2.543,46.0,4.477,1.0311,1293.0,1.9156,37.87,-122.28,220700
2.8676,46.0,4.123,1.0348,805.0,1.8677,37.87,-122.28,212000
2.1907,52.0,3.1998,1.0616,1372.0,1.5662,37.88,-122.27,271400
1.7778,30.0,3.4471,1.0329,862.0,2.0282,37.87,-122.27,268800
2.52,37.0,4.2516,1.1071,1152.0,1.8701,37.88,-122.27,277800
4.2788,52.0,4.6145,1.0241,483.0,1.9398,37.88,-122.26,332500
2.944,52.0,4.1239,1.0541,1558.0,2.719,37.88,-122.26,338900
1.725,52.0,3.3862,1.0884,1798.0,2.3381,37.88,-122.26,287500
5.2289,41.0,5.5691,1.1463,266.0,2.1626,37.87,-122.25,384600
2.5562,42.0,4.1611,1.1019,2184.0,5.1754,37.87,-122.25,371400
0.949,52.0,2.5241,0.9644,2016.0,4.2264,37.87,-122.25,350000
1.4012,52.0,3.1057,1.06,3337.0,9.5343,37.87,-122.26,175000
1.1859,52.0,2.922,1.0516,1721.0,1.8135,37.87,-122.26,241700
1.7464,35.0,3.218,1.108,1675.0,1.675,37.87,-122.27,216700
2.8846,49.0,3.8571,1.0514,707.0,2.02,37.87,-122.27,211300
2.7372,52.0,4.4438,1.0058,1424.0,2.0519,37.87,-122.27,210200
3.8594,52.0,4.963,1.0317,393.0,2.0794,37.86,-122.28,196400
3.5625,52.0,5.3481,1.0413,828.0,2.4425,37.87,-122.28,191700
2.2788,52.0,4.2226,1.0274,571.0,1.9555,37.87,-122.28,182300
2.537,44.0,3.561,1.0589,1382.0,1.9383,37.87,-122.29,175000
2.525,46.0,3.947,1.0093,792.0,2.4673,37.87,-122.29,165900
1.9946,52.0,4.4758,1.086,815.0,2.1909,37.86,-122.29,156900
2.8214,52.0,4.7948,1.0607,788.0,2.2775,37.86,-122.28,164300
2.6165,52.0,5.1744,1.0698,1145.0,2.6628,37.87,-122.29,150000
1.9483,50.0,4.4139,1.0782,1354.0,2.405,37.86,-122.29,150500
1.9327,52.0,4.564,1.0112,958.0,2.1528,37.86,-122.28,169900
1.9798,49.0,4.8224,1.0987,1361.0,2.2385,37.86,-122.28,147400
2.4167,52.0,5.0022,1.0512,1005.0,2.2383,37.85,-122.28,152700
2.5417,49.0,4.9565,1.0507,924.0,2.2319,37.86,-122.27,182700
3.3906,52.0,5.5838,1.1648,780.0,2.1788,37.86,-122.28,179300
2.5652,52.0,4.728,1.0865,1582.0,2.4874,37.86,-122.28,157700
2.2845,41.0,3.8979,0.9683,1213.0,2.1356,37.86,-122.28,153100
2.6071,52.0,4.0749,1.1423,486.0,1.8202,37.86,-122.27,250000
3.15,52.0,4.7657,1.0629,494.0,2.8229,37.86,-122.27,206300
2.6914,52.0,4.8466,1.0192,849.0,2.326,37.86,-122.27,218800
1.8447,52.0,4.2099,1.0639,1127.0,2.0566,37.86,-122.27,198200
1.6307,35.0,2.9627,1.0011,3276.0,1.8806,37.86,-122.26,253600
2.9044,52.0,4.4043,1.0479,1493.0,1.8804,37.86,-122.26,257400
2.9405,52.0,5.5582,1.0957,1461.0,2.1517,37.86,-122.26,289500
3.3893,52.0,5.368,1.1227,1253.0,2.329,37.86,-122.26,241700
3.0417,48.0,4.6906,1.1264,1656.0,3.6078,37.86,-122.25,489600
7.0897,52.0,6.8762,0.9455,514.0,2.5446,37.86,-122.25,446200
5.0463,52.0,5.7932,1.078,719.0,2.4373,37.86,-122.25,456300
1.7652,52.0,3.5345,0.9889,878.0,1.9555,37.86,-122.25,336800
5.3794,52.0,6.861,1.1237,1316.0,2.2305,37.86,-122.25,376900
3.2619,52.0,4.7921,1.0172,1508.0,1.9974,37.85,-122.26,309600
2.7054,52.0,5.0012,1.1288,1800.0,2.2086,37.85,-122.27,182300
2.2431,47.0,6.3712,1.227,719.0,2.2055,37.85,-122.27,172700
1.9028,50.0,5.0157,1.1765,675.0,2.6471,37.85,-122.27,150800
1.5817,52.0,5.438,1.1736,875.0,2.4105,37.85,-122.27,153600
2.2841,52.0,4.3506,1.0779,152.0,1.974,37.85,-122.27,106300
1.3785,47.0,4.3103,0.9624,843.0,2.6426,37.85,-122.27,142300
2.9018,52.0,4.6212,1.0985,281.0,2.1288,37.85,-122.28,119400
1.73,44.0,5.0245,0.9706,506.0,2.4804,37.85,-122.28,147900
2.2625,48.0,4.427,1.0386,1054.0,2.2618,37.85,-122.28,132900
2.2106,35.0,4.5217,1.0121,1017.0,2.4565,37.84,-122.29,132500
2.6997,52.0,4.0627,1.0627,1623.0,2.1216,37.83,-122.28,126900
4.0018,14.0,3.5861,1.1741,3100.0,1.5115,37.84,-122.3,143800
8.1872,52.0,8.2683,1.0325,1005.0,2.7236,37.82,-122.23,466100
5.8948,52.0,7.7401,1.0837,585.0,2.5771,37.83,-122.24,457800
8.1194,52.0,7.75,0.9873,916.0,2.8987,37.83,-122.24,471600
6.155,52.0,7.0481,0.9942,1470.0,2.8269,37.82,-122.24,398600
5.883,52.0,6.2161,1.0126,1104.0,2.7739,37.82,-122.25,340700
5.2128,52.0,5.8629,0.9961,1242.0,2.3977,37.76,-122.23,289900
4.7188,52.0,7.0685,1.0062,805.0,2.5078,37.76,-122.23,335300
5.2915,52.0,8.1235,1.0926,378.0,2.3333,37.76,-122.23,333000
2.6411,52.0,5.1704,1.0538,481.0,2.157,37.77,-122.24,241000
3.3214,52.0,4.825,1.1188,409.0,2.5562,37.77,-122.23,189600
3.6417,52.0,4.5871,1.0349,885.0,2.3727,37.77,-122.24,206300
3.0161,52.0,4.6737,0.9982,1468.0,2.5891,37.77,-122.25,215700
3.1771,52.0,4.8279,1.0233,482.0,2.2419,37.77,-122.25,210200
3.4531,52.0,5.7841,1.2121,825.0,3.125,37.77,-122.25,208800
4.3098,52.0,5.4367,0.9937,429.0,2.7152,37.77,-122.25,197900
3.3438,52.0,4.6635,1.0433,528.0,2.5385,37.78,-122.26,201300
2.9213,52.0,4.838,1.1065,496.0,2.2963,37.78,-122.26,190800
2.6806,52.0,5.3132,1.0566,718.0,2.7094,37.78,-122.27,207900
3.7708,52.0,4.6113,0.9962,630.0,2.3774,37.78,-122.27,215300
3.9444,45.0,4.0874,0.9196,723.0,2.528,37.78,-122.27,212900
5.2601,13.0,4.1564,1.1008,959.0,1.9733,37.78,-122.27,292700
2.5444,30.0,4.848,1.0164,3668.0,4.2901,37.79,-122.28,275000
2.6447,42.0,5.7408,1.0366,2037.0,5.738,37.77,-122.3,200000
1.9427,42.0,4.1367,1.03,821.0,2.7367,37.78,-122.29,102200
2.9688,52.0,4.2305,1.0461,870.0,2.5072,37.77,-122.28,220800
3.75,27.0,4.1377,1.1108,1901.0,1.9679,37.77,-122.28,242800
5.1702,18.0,4.3333,1.1508,1243.0,1.8748,37.76,-122.29,265400
2.5139,50.0,4.5474,0.9358,730.0,2.2324,37.78,-122.28,219000
2.9732,52.0,5.5853,1.1706,793.0,2.6522,37.77,-122.26,282100
5.5337,52.0,5.1889,0.894,1033.0,2.3802,37.77,-122.27,372000
4.1667,52.0,4.7686,1.0386,872.0,2.4022,37.77,-122.27,225800
2.7115,52.0,3.7418,1.0525,849.0,1.8578,37.77,-122.27,220800
3.3269,52.0,4.61,1.0792,1121.0,2.1641,37.77,-122.27,234500
3.2685,52.0,4.8449,1.0292,872.0,1.9596,37.77,-122.25,254200
4.7778,52.0,5.2694,1.0606,637.0,2.1448,37.77,-122.26,351800
4.226,52.0,5.0118,1.0912,663.0,1.95,37.77,-122.26,275000
3.3571,52.0,7.0349,0.9767,411.0,2.3895,37.77,-122.26,405400
2.9899,52.0,5.0775,1.0751,915.0,2.2155,37.77,-122.26,228100
2.875,52.0,3.8742,1.0042,921.0,1.9308,37.77,-122.26,234000
2.3882,43.0,3.5902,1.0677,585.0,2.1992,37.77,-122.24,162500
2.975,43.0,4.1111,1.0541,2086.0,1.981,37.77,-122.25,243400
5.1039,52.0,5.628,1.0131,1303.0,2.4355,37.76,-122.23,273800
4.1458,52.0,5.9602,1.0511,374.0,2.125,37.76,-122.23,248500
3.4762,52.0,5.3051,1.0932,979.0,2.0742,37.76,-122.24,244000
2.6833,52.0,4.139,1.0561,827.0,1.8543,37.76,-122.24,240900
5.75,52.0,6.7391,0.9723,658.0,2.6008,37.76,-122.23,306300
3.9632,50.0,5.7537,1.0784,654.0,2.4403,37.75,-122.23,240000
4.8711,27.0,5.0828,0.9448,1499.0,1.8808,37.75,-122.24,286600
3.0718,52.0,5.069,1.113,1128.0,2.1609,37.76,-122.24,266700
3.6719,49.0,4.935,1.0671,1110.0,2.2561,37.76,-122.24,229800
4.6094,52.0,6.1855,1.0506,1119.0,2.6964,37.76,-122.24,229300
4.5213,21.0,5.6931,1.0113,2930.0,2.3725,37.73,-122.24,228400
4.4562,25.0,4.9077,0.9359,897.0,2.3,37.74,-122.25,206200
7.611,5.0,6.8558,1.0614,7427.0,2.7325,37.72,-122.24,350700
3.2689,31.0,4.4093,1.0511,2973.0,2.266,37.73,-122.27,231000
3.567,52.0,4.5506,1.0253,1340.0,2.1203,37.76,-122.25,252900
3.6875,28.0,4.6557,1.0472,2974.0,2.004,37.74,-122.27,353900
4.7695,23.0,4.934,1.1034,2690.0,2.3371,37.77,-122.27,291700
3.1972,20.0,3.546,1.1196,583.0,1.7883,37.75,-122.28,100000
7.2634,12.0,7.133,1.0189,5781.0,2.8804,37.77,-122.06,341600
7.0568,5.0,7.0234,0.9121,1738.0,3.3945,37.73,-122.06,412500
4.635,36.0,6.6938,1.0775,1478.0,2.794,37.71,-122.06,248600
5.3015,40.0,6.6963,1.1185,746.0,2.763,37.71,-122.07,254900
4.9801,36.0,6.3275,1.0549,1235.0,2.7143,37.71,-122.07,241500
5.4834,26.0,6.6198,0.9855,1411.0,2.9153,37.72,-122.07,295200
6.187,31.0,7.4203,1.0192,1368.0,2.6257,37.72,-122.08,340400
5.6194,32.0,6.7466,1.0027,1048.0,2.8556,37.72,-122.08,274700
5.4639,35.0,6.0575,0.9589,1004.0,2.7507,37.71,-122.08,238600
5.1498,35.0,7.2561,1.0545,1086.0,2.9591,37.71,-122.09,266400
5.8382,30.0,7.4257,1.0457,922.0,2.6343,37.72,-122.1,330200
4.65,36.0,5.5788,1.0061,1950.0,2.381,37.71,-122.11,206800
4.3819,25.0,4.9966,1.0454,1413.0,2.3748,37.7,-122.1,209200
3.7222,30.0,5.4842,1.1004,1444.0,2.5423,37.69,-122.1,195800
5.2855,31.0,6.8513,1.0483,749.0,2.7844,37.71,-122.09,253500
4.3375,31.0,6.2401,1.0213,867.0,2.6353,37.7,-122.09,241800
5.2131,27.0,6.5121,1.0367,2723.0,2.6309,37.71,-122.1,252500
6.005,30.0,6.6578,1.0228,731.0,2.7795,37.7,-122.09,263900
5.0519,38.0,5.5249,0.9801,781.0,2.5947,37.71,-122.08,227000
4.8237,38.0,5.6994,1.0077,1784.0,2.7362,37.71,-122.08,220900
5.2497,32.0,6.6293,1.0902,1156.0,2.8195,37.7,-122.08,259300
4.125,39.0,5.1264,0.9819,645.0,2.3285,37.7,-122.07,232500
4.6005,37.0,6.0095,0.9841,821.0,2.6063,37.7,-122.06,231600
3.5187,33.0,5.0727,1.026,1912.0,2.4831,37.7,-122.06,209400
3.0,32.0,4.8991,1.0605,1487.0,2.1427,37.7,-122.07,223200
3.4934,25.0,4.7915,1.0676,1645.0,2.3169,37.7,-122.08,209900
2.9861,33.0,4.1989,1.0533,2239.0,2.1304,37.7,-122.09,208200
2.5362,29.0,4.1739,1.1196,1021.0,1.8496,37.69,-122.07,203800
3.3021,36.0,5.0321,1.0685,1105.0,2.3662,37.69,-122.08,195700
3.0964,31.0,4.5668,1.0108,2999.0,2.3158,37.69,-122.07,190500
2.8512,43.0,5.5458,1.1408,740.0,2.6056,37.69,-122.08,181000
3.3478,42.0,5.7951,1.123,629.0,2.5779,37.69,-122.08,184900
2.3958,37.0,4.1366,0.9854,314.0,1.5317,37.68,-122.08,190800
3.5295,15.0,4.5674,1.0254,1479.0,2.2141,37.68,-122.08,242200
4.8036,20.0,5.37,1.0212,1732.0,2.165,37.69,-122.09,188300
3.851,52.0,5.2691,1.0127,1338.0,2.4327,37.74,-122.15,183500
4.0662,52.0,5.5781,1.0469,440.0,2.2917,37.74,-122.14,204200
4.6042,51.0,6.6641,1.0254,922.0,2.3461,37.73,-122.14,251900
2.2,49.0,5.1875,1.0972,611.0,2.1215,37.74,-122.15,187500
4.1164,52.0,5.4854,1.0097,994.0,2.4126,37.73,-122.16,198200
3.95,52.0,6.0609,0.9696,545.0,2.3696,37.74,-122.15,219000
4.9135,52.0,7.1888,0.9021,317.0,2.2168,37.73,-122.15,275000
2.8355,45.0,5.106,1.1128,1573.0,2.1372,37.73,-122.15,245400
3.25,46.0,4.9724,1.0805,925.0,2.1264,37.73,-122.17,177500
2.8301,49.0,4.413,1.0597,768.0,1.9948,37.73,-122.16,171600
3.7159,52.0,5.3253,0.9897,620.0,2.1233,37.73,-122.17,183300
2.5625,52.0,5.3816,0.9952,425.0,2.0531,37.73,-122.16,175000
3.8047,45.0,4.9115,1.0262,1003.0,3.2885,37.72,-122.18,156700
3.375,45.0,5.3778,1.0889,519.0,3.8444,37.71,-122.18,157500
3.244,38.0,4.4949,1.0101,481.0,2.4293,37.71,-122.17,179800
4.0268,36.0,5.0848,1.027,1209.0,2.3295,37.7,-122.18,205500
3.3906,35.0,4.88,1.0552,1398.0,2.6629,37.7,-122.18,178900
5.5461,36.0,6.2241,1.1897,158.0,2.7241,37.71,-122.19,262500
3.371,42.0,4.5301,0.9925,1817.0,2.7364,37.72,-122.17,165000
3.5313,46.0,4.737,0.9827,766.0,2.6505,37.72,-122.17,159700
3.663,5.0,5.1585,1.2134,814.0,2.4817,37.72,-122.17,158300
2.875,38.0,4.2134,1.0251,618.0,2.5858,37.72,-122.16,144800
4.0202,43.0,4.7947,1.0317,2139.0,2.711,37.72,-122.17,166300
4.5553,37.0,5.9565,0.9565,632.0,2.498,37.71,-122.16,191000
3.4643,36.0,4.9701,0.9851,366.0,2.7313,37.71,-122.16,175000
3.3431,10.0,4.5959,1.2392,877.0,1.8082,37.72,-122.16,137500
2.1898,28.0,3.8656,1.0244,830.0,1.4485,37.73,-122.15,141700
2.9097,31.0,4.2639,0.9815,739.0,1.9499,37.72,-122.15,210900
3.375,47.0,4.4737,0.9436,540.0,2.0301,37.72,-122.15,198300
2.8125,29.0,4.3337,1.0884,2024.0,2.104,37.72,-122.15,157400
5.0,52.0,6.0599,0.9581,823.0,2.4641,37.73,-122.14,264700
3.0673,38.0,4.881,1.1161,711.0,2.0142,37.73,-122.14,218400
3.8125,43.0,6.1522,1.0598,931.0,2.5299,37.73,-122.14,235100
6.9096,33.0,7.3926,0.9926,686.0,2.5407,37.73,-122.13,341800
7.912,26.0,7.2091,0.9924,1030.0,2.5945,37.72,-122.13,367300
3.8393,35.0,5.5689,0.977,976.0,2.4898,37.72,-122.13,243500
4.0,35.0,4.9381,0.9857,552.0,2.6286,37.71,-122.12,167900
6.5095,25.0,6.6316,0.8947,340.0,1.9883,37.72,-122.13,371200
3.5156,39.0,5.9545,1.0,288.0,2.1818,37.72,-122.14,218900
2.983,45.0,5.6331,1.0202,555.0,2.2379,37.72,-122.14,202700
3.524,45.0,5.214,1.0158,1006.0,2.2658,37.72,-122.13,186200
3.1103,44.0,4.6618,0.9798,776.0,2.2428,37.71,-122.13,188900
3.5781,44.0,5.263,1.1037,609.0,2.2556,37.71,-122.13,180000
3.1682,18.0,4.2737,1.1287,2441.0,1.8055,37.71,-122.15,202700
2.6101,27.0,3.9214,1.0976,1364.0,1.7288,37.71,-122.14,181700
3.6932,18.0,3.7404,0.9646,2197.0,2.1044,37.71,-122.14,166800
3.4583,43.0,5.5993,1.0239,1333.0,2.4504,37.7,-122.13,183700
3.9032,19.0,5.0014,1.01,1810.0,2.5747,37.7,-122.13,218000
4.0208,36.0,5.4536,0.9727,531.0,2.9016,37.71,-122.15,191500
3.5547,36.0,5.6092,0.9349,672.0,2.5747,37.7,-122.15,194700
4.5859,17.0,4.4333,0.8848,695.0,2.1061,37.7,-122.14,187200
2.6321,21.0,4.1323,1.0561,2162.0,2.1663,37.7,-122.13,223100
3.395,17.0,3.7014,1.196,1216.0,1.8911,37.69,-122.13,271300
3.9702,36.0,5.2971,0.954,606.0,2.5356,37.7,-122.14,194100
5.0043,36.0,5.9077,1.0317,1203.0,3.1741,37.7,-122.16,190400
4.4659,38.0,5.2193,1.0532,874.0,2.9037,37.69,-122.14,189100
3.6625,38.0,5.6126,0.9955,637.0,2.8694,37.69,-122.15,184600
3.8864,36.0,5.4384,1.0399,703.0,2.5471,37.69,-122.15,197300
3.4583,36.0,6.4105,1.1004,733.0,3.2009,37.7,-122.15,192600
3.7813,36.0,4.9035,0.9605,625.0,2.7412,37.69,-122.16,192200
2.9917,36.0,4.8756,0.9244,568.0,2.5244,37.7,-122.16,194600
4.4375,36.0,5.5273,0.9743,836.0,2.6881,37.7,-122.16,193500
4.0,24.0,4.8481,1.0083,952.0,2.6298,37.7,-122.17,202600
2.3869,16.0,4.7926,0.9886,568.0,1.6136,37.68,-122.16,83300
4.7609,24.0,6.1803,1.0683,1125.0,3.0738,37.69,-122.17,212600
5.4858,5.0,5.2045,1.015,840.0,2.0948,37.68,-122.18,187800
4.3971,36.0,5.2297,0.9823,796.0,2.8127,37.69,-122.16,205700
4.0109,36.0,5.7865,1.0225,863.0,3.2322,37.69,-122.15,192900
4.3864,35.0,5.4156,0.9198,1349.0,2.7757,37.68,-122.15,205200
4.2841,30.0,5.9034,1.1567,929.0,2.4256,37.68,-122.15,213400
5.1312,39.0,4.9851,0.9194,957.0,2.8567,37.69,-122.15,183600
2.9958,37.0,3.8577,0.964,1093.0,1.9694,37.69,-122.14,178400
3.6364,27.0,5.4975,1.0099,1489.0,2.453,37.68,-122.14,219200
2.7955,31.0,5.0701,1.1401,1561.0,2.4857,37.68,-122.14,183100
2.9507,44.0,4.8268,1.0309,1256.0,2.5897,37.69,-122.1,157100
3.4375,30.0,4.2903,0.9642,695.0,2.491,37.69,-122.12,157800
2.875,34.0,4.7722,1.173,560.0,2.3629,37.69,-122.13,161700
3.0345,38.0,4.0277,0.9827,632.0,2.1869,37.71,-122.12,152100
2.679,41.0,4.66,1.0493,1849.0,2.4653,37.7,-122.12,144900
2.9922,17.0,4.6245,1.1468,1287.0,2.3922,37.7,-122.12,179900
4.1042,35.0,5.0019,0.9478,1580.0,2.9478,37.69,-122.12,179100
2.5833,19.0,4.3092,1.0967,1571.0,2.7133,37.7,-122.12,159900
2.1552,23.0,3.8126,1.0406,828.0,1.8691,37.7,-122.11,161400
2.3274,29.0,3.8402,0.9053,835.0,2.4704,37.7,-122.11,170400
2.4206,19.0,3.7196,1.0898,1765.0,2.4378,37.7,-122.11,137500
2.6464,37.0,3.9547,1.0534,1562.0,2.5275,37.69,-122.11,155200
3.4643,42.0,4.7638,1.0032,768.0,2.4854,37.69,-122.11,160900
2.3973,10.0,4.7182,1.1864,1140.0,2.4153,37.69,-122.12,167300
6.5,20.0,6.4516,0.8065,83.0,2.6774,37.69,-122.03,340000
6.0574,32.0,7.5029,1.1345,485.0,2.8363,37.64,-121.97,431000
3.8958,6.0,4.267,1.0297,1189.0,2.075,37.63,-122.02,301100
4.7813,21.0,5.249,0.9478,586.0,2.3534,37.63,-122.04,241900
3.2829,5.0,4.779,1.1818,2240.0,2.8283,37.63,-122.05,162500
5.3169,10.0,5.7699,1.0142,867.0,2.4631,37.66,-122.04,299200
6.2579,10.0,6.4433,1.0295,3827.0,2.9713,37.65,-122.04,315500
5.1701,23.0,5.8099,0.9884,3827.0,2.9575,37.68,-122.05,216800
3.25,36.0,4.2111,0.9884,1280.0,2.9698,37.68,-122.07,218100
3.1796,30.0,5.1261,1.1528,2667.0,2.5473,37.68,-122.06,170300
2.4196,26.0,8.5182,2.7007,253.0,1.8467,37.68,-122.08,275000
2.6563,26.0,4.2949,1.1236,1401.0,2.3081,37.68,-122.08,184100
0.9637,29.0,3.2434,1.1053,233.0,1.5329,37.67,-122.08,160000
